tourney_id,old_tourney_id,date_id,tourney_name,surface,draw_size,tourney_level,tourney_spectators,tourney_revenue
275,2018-M015,20181001,Beijing,Hard,32,A,6343,1078754.2
276,2018-M015,20181001,Beijing,Hard,64,PM,6343,1078754.2
277,2018-0329,20181001,Tokyo,Hard,32,A,4174,738131.2
278,2018-5014,20181008,Shanghai Masters,Hard,64,M,3898,691763.85
279,2018-7485,20181015,Antwerp,Hard,32,A,2443,579627.74
280,2018-M014,20181015,Moscow,Hard,32,A,3295,927243.32
281,2018-M014,20181015,Moscow,Hard,32,P,3295,927243.32
282,2018-0429,20181015,Stockholm,Hard,32,A,3050,714174.41
283,2018-0328,20181022,Basel,Hard,32,A,3355,728942.32
284,2018-0337,20181022,Vienna,Hard,32,A,1941,405983.91
285,2018-0352,20181029,Paris Masters,Hard,64,M,3920,634465.72
286,2018-7696,20181105,ATP Next Gen Finals,Hard,8,F,447,87559.1
287,2018-0605,20181112,Tour Finals,Hard,8,F,876,192794.01
288,2018-M-DC-2018-WG-M-FRA-CRO-01,20181123,Davis Cup WG F: FRA vs CRO,Clay,4,D,402,75921.21
289,2017-1059,20171113,Taipei,Hard,32,C,3535,638954.72
290,2017-1072,20171106,Limoges,Hard,32,C,2790,470979.19
291,2017-1083,20170904,Dalian,Hard,32,C,3780,766473.92
292,2017-1084,20171106,Hua Hin,Hard,32,C,4217,744207.59
293,2017-1095,20171120,Honolulu,Hard,32,C,3745,847184.01
294,2017-1100,20171120,Mumbai,Hard,32,C,2738,607207.89
295,2017-W-WITF-ARG-01A-2017,20170522,Benavides $15K,Hard,32,15,2057,393459.17
296,2017-W-WITF-ARG-02A-2017,20170529,Villa del Dique $15K,Clay,32,15,2725,617014.64
297,2017-W-WITF-ARG-03A-2017,20170911,Buenos Aires $15K,Clay,32,15,2736,453641.65
298,2017-W-WITF-ARG-04A-2017,20171002,Villa del Dique $15K,Clay,32,15,2722,586927.36
299,2017-W-WITF-ARG-05A-2017,20171009,Buenos Aires $15K,Clay,32,15,2952,517999.01
300,2017-W-WITF-AUS-01A-2017,20170213,Perth $25K,Hard,32,25,3321,776941.61
301,2017-W-WITF-AUS-01C-2017,20170130,Burnie $60K,Hard,32,60,2751,639879.39
302,2017-W-WITF-AUS-02A-2017,20170220,Perth $25K,Hard,32,25,3017,668628.65
303,2017-W-WITF-AUS-02B-2017,20170206,Launceston $60K,Hard,32,60,4144,813894.24
304,2017-W-WITF-AUS-03A-2017,20170227,Clare $25K,Hard,32,25,2956,556827.8
305,2017-W-WITF-AUS-04A-2017,20170306,Mildura $25K,Grass,32,25,3620,615552.23
306,2017-W-WITF-AUS-05A-2017,20170320,Mornington $25K,Clay,32,25,2379,426452.99
307,2017-W-WITF-AUS-06A-2017,20170327,Mornington $25K,Clay,32,25,3881,555089.28
308,2017-W-WITF-AUS-07A-2017,20171030,Canberra $60K,Hard,32,60,2000,462378.15
309,2017-W-WITF-AUS-08A-2017,20171106,Bendigo $60K,Hard,32,60,3764,623600.77
310,2017-W-WITF-AUS-09A-2017,20170918,Penrith $25K,Hard,32,25,3190,565595.04
311,2017-W-WITF-AUS-10A-2017,20170925,Brisbane $25K,Hard,32,25,2873,531279.53
312,2017-W-WITF-AUS-11A-2017,20171002,Toowoomba $25K,Hard,32,25,3899,749044.03
313,2017-W-WITF-AUS-12A-2017,20171009,Cairns $25K,Hard,32,25,3923,739293.74
314,2017-W-WITF-AUT-01A-2017,20170807,Vienna $15K,Clay,32,15,4245,953308.88
315,2017-W-WITF-AUT-02A-2017,20170814,Graz $15K,Clay,32,15,2693,622408.01
316,2017-W-WITF-BEL-01A-2017,20170717,Brussels $15K,Clay,32,15,2748,575913.45
317,2017-W-WITF-BEL-02A-2017,20170710,Knokke $15K,Clay,32,15,3467,736411.44
318,2017-W-WITF-BEL-03A-2017,20170626,De Haan $15K,Clay,32,15,3467,593403.99
319,2017-W-WITF-BEL-04A-2017,20170807,Koksijde $25K,Clay,32,25,2667,533942.94
320,2017-W-WITF-BEL-05A-2017,20170821,Wanfercee Baulet $15K,Clay,32,15,3547,557904.12
321,2017-W-WITF-BEL-06A-2017,20170828,Middelkerke $15K,Clay,32,15,2892,494574.67
322,2017-W-WITF-BIH-01A-2017,20170605,Banja Luka $15K,Clay,32,15,3315,820580.57
323,2017-W-WITF-BLR-01A-2017,20170605,Minsk $15K,Clay,32,15,2138,362957.61
324,2017-W-WITF-BLR-02A-2017,20170612,Minsk $15K,Clay,32,15,2371,484701.3
325,2017-W-WITF-BLR-03A-2017,20171120,Minsk $15K,Hard,32,15,2858,645834.66
326,2017-W-WITF-BRA-01A-2017,20170227,Curitiba $25K,Clay,32,25,3959,1026966.69
327,2017-W-WITF-BRA-02A-2017,20170306,Sao Paulo $25K,Clay,32,25,3703,707565.78
328,2017-W-WITF-BRA-03A-2017,20170327,Campinas $15K,Clay,32,15,3029,499643.31
329,2017-W-WITF-BRA-03B-2017,20170403,Sao Jose Dos Campos $15K,Clay,32,15,4288,959509.6
330,2017-W-WITF-BRA-07A-2017,20170724,Campos Do Jordao $15K,Hard,32,15,2816,469575.47
331,2017-W-WITF-BRA-08A-2017,20170710,Campos Do Jordao $15K,Hard,32,15,3731,444864.47
332,2017-W-WITF-BRA-09B-2017,20171127,Catanduva $15K,Clay,32,15,2482,466814.68
333,2017-W-WITF-BUL-01A-2017,20170904,Sofia $25K,Clay,32,25,3263,613075.06
334,2017-W-WITF-BUL-03A-2017,20170918,Varna $15K,Clay,32,15,4046,891067.55
335,2017-W-WITF-BUL-04A-2017,20171002,Sozopol $15K,Hard,32,15,3202,692949.94
336,2017-W-WITF-CAN-01A-2017,20170814,Vancouver BC $100K,Hard,32,100,3115,568002.52
337,2017-W-WITF-CAN-02A-2017,20170619,Victoria BC $15K,Hard,32,15,3218,660708.35
338,2017-W-WITF-CAN-03A-2017,20170710,Winnipeg $25K,Hard,32,25,2834,598654.72
339,2017-W-WITF-CAN-04A-2017,20171030,Toronto $60K,Hard,32,60,2941,612754.57
340,2017-W-WITF-CAN-05A-2017,20170717,Gatineau $25K,Hard,32,25,3393,595465.8
341,2017-W-WITF-CAN-06A-2017,20170724,Granby $60K,Hard,32,60,1909,442012.35
342,2017-W-WITF-CAN-07A-2017,20171023,Saguenay $60K,Hard,32,60,2946,622093.59
343,2017-W-WITF-CHI-01A-2017,20171127,Santiago $15K,Clay,32,15,3222,644573.08
344,2017-W-WITF-CHI-02A-2017,20171204,Santiago $25K,Clay,32,25,3321,568500.94
345,2017-W-WITF-CHN-01A-2017,20170213,Nanjing $15K,Hard,32,15,4471,832560.13
346,2017-W-WITF-CHN-02A-2017,20170220,Nanjing $15K,Hard,32,15,2887,492500.41
347,2017-W-WITF-CHN-03A-2017,20170227,Nanjing $15K,Hard,32,15,3963,981765.08
348,2017-W-WITF-CHN-03B-2017,20170313,Shenzhen $60K,Hard,32,60,2747,442981.66
349,2017-W-WITF-CHN-03C-2017,20170306,Zhuhai $60K,Hard,32,60,3665,747699.18
350,2017-W-WITF-CHN-04B-2017,20170327,Quanzhou $60K,Hard,32,60,4084,953773.84
351,2017-W-WITF-CHN-05A-2017,20170424,Anning $100K,Clay,32,100,2360,420964.57
352,2017-W-WITF-CHN-06A-2017,20170410,Nanning $25K,Hard,32,25,1837,381493.13
353,2017-W-WITF-CHN-07A-2017,20170508,Yuxi $25K,Hard,32,25,3045,587796.7
354,2017-W-WITF-CHN-08A-2017,20170515,Qujing $25K,Hard,32,25,3165,615890.66
355,2017-W-WITF-CHN-09A-2017,20170529,Wuhan $25K,Hard,32,25,3176,667920.61
356,2017-W-WITF-CHN-10A-2017,20170522,Luan $60K,Hard,32,60,4044,948133.3
357,2017-W-WITF-CHN-11A-2017,20170619,Anning $15K,Clay,32,15,3049,564494.4
358,2017-W-WITF-CHN-12A-2017,20170626,Anning $15K,Clay,32,15,3452,708249.45
359,2017-W-WITF-CHN-13A-2017,20170703,Anning $15K,Clay,32,15,3344,643062.64
360,2017-W-WITF-CHN-14A-2017,20170717,Tianjin $25K,Hard,32,25,2818,414759.46
361,2017-W-WITF-CHN-15A-2017,20170710,Naiman $25K,Hard,32,25,3627,715581.05
362,2017-W-WITF-CHN-16A-2017,20171016,Suzhou $60K,Hard,32,60,3604,695475.98
363,2017-W-WITF-CHN-17A-2017,20171023,Liuzhou $60K,Hard,32,60,3793,657521.16
364,2017-W-WITF-CHN-18B-2017,20171106,Shenzhen $100K,Hard,32,100,3277,854026.95
365,2017-W-WITF-CHN-19A-2017,20170911,Guiyang $25K,Hard,32,25,2955,681252.8
366,2017-W-WITF-COL-01A-2017,20171030,Pereira $15K,Clay,32,15,2287,410885.31
367,2017-W-WITF-COL-02A-2017,20171106,Cucuta $15K,Clay,32,15,3565,814074.27
368,2017-W-WITF-CRO-01A-2017,20170403,Tucepi $15K,Clay,32,15,2693,562939.34
369,2017-W-WITF-CZE-01A-2017,20170605,Stare Splavy $25K,Clay,32,25,2554,594308.89
370,2017-W-WITF-CZE-02A-2017,20170612,Prerov $15K,Clay,32,15,4319,861406.48
371,2017-W-WITF-CZE-03A-2017,20170717,Olomouc $80K,Clay,32,80,2272,409731.17
372,2017-W-WITF-CZE-04A-2017,20170724,Prague $80K,Clay,32,80,2943,517525.65
373,2017-W-WITF-CZE-05A-2017,20170828,Ricany $15K,Clay,32,15,3547,662101.31
374,2017-W-WITF-CZE-07A-2017,20170911,Prague $15K,Clay,32,15,4162,681755.23
375,2017-W-WITF-CZE-08A-2017,20170925,Brno $15K,Clay,32,15,2131,428272.45
376,2017-W-WITF-CZE-09A-2017,20171127,Milovice $15K,Hard,32,15,3054,587209.55
377,2017-W-WITF-CZE-10A-2017,20171204,Jablonec nad Nisou $15K,Carpet,32,15,3805,821351.01
378,2017-W-WITF-ECU-01A-2017,20171127,Manta $15K,Hard,32,15,2734,461835.08
379,2017-W-WITF-ECU-02A-2017,20171204,Guayaquil $15K,Clay,32,15,3741,734239.39
380,2017-W-WITF-EGY-01A-2017,20170116,Cairo $15K,Clay,32,15,3940,688778.65
381,2017-W-WITF-EGY-02A-2017,20170123,Cairo $15K,Clay,32,15,3800,884291.28
382,2017-W-WITF-EGY-03A-2017,20170130,Cairo $15K,Clay,29,15,3275,651670.0
383,2017-W-WITF-EGY-04A-2017,20170206,Sharm El Sheikh $15K,Hard,32,15,3503,690807.06
384,2017-W-WITF-EGY-05A-2017,20170213,Sharm El Sheikh $15K,Hard,32,15,3260,583670.28
385,2017-W-WITF-EGY-06A-2017,20170220,Sharm El Sheikh $15K,Hard,32,15,4140,838639.05
386,2017-W-WITF-EGY-07A-2017,20170227,Sharm El Sheikh $15K,Hard,32,15,4325,749780.89
387,2017-W-WITF-EGY-08A-2017,20170306,Sharm El Sheikh $15K,Hard,32,15,3397,722206.39
388,2017-W-WITF-EGY-09A-2017,20170313,Sharm El Sheikh $15K,Hard,32,15,2424,449118.4
389,2017-W-WITF-EGY-10A-2017,20170320,Sharm El Sheikh $15K,Hard,32,15,3688,764548.87
390,2017-W-WITF-EGY-11A-2017,20170327,Sharm El Sheikh $15K,Hard,32,15,2585,476377.27
391,2017-W-WITF-EGY-12A-2017,20170403,Sharm El Sheikh $15K,Hard,32,15,2950,684895.63
392,2017-W-WITF-EGY-13A-2017,20170410,Sharm El Sheikh $15K,Hard,32,15,2721,579861.85
393,2017-W-WITF-EGY-14A-2017,20170417,Cairo $15K,Clay,32,15,2666,496234.22
394,2017-W-WITF-EGY-16A-2017,20170501,Cairo $15K,Clay,32,15,2974,552769.79
395,2017-W-WITF-EGY-18A-2017,20170626,Sharm El Sheikh $15K,Hard,32,15,2421,413775.88
396,2017-W-WITF-EGY-19A-2017,20170703,Sharm El Sheikh $15K,Hard,32,15,3568,781852.83
397,2017-W-WITF-EGY-20A-2017,20170710,Sharm El Sheikh $15K,Hard,32,15,2595,441621.02
398,2017-W-WITF-EGY-21A-2017,20170717,Sharm El Sheikh $15K,Hard,32,15,3393,794186.94
399,2017-W-WITF-EGY-22A-2017,20170724,Sharm El Sheikh $15K,Hard,32,15,4383,961250.79
400,2017-W-WITF-EGY-23A-2017,20170731,Sharm El Sheikh $15K,Hard,32,15,1671,271514.46
401,2017-W-WITF-EGY-24A-2017,20170904,Cairo $15K,Clay,32,15,3402,783523.41
402,2017-W-WITF-EGY-25A-2017,20170911,Cairo $15K,Clay,32,15,3383,560454.66
403,2017-W-WITF-EGY-26A-2017,20170918,Sharm El Sheikh $15K,Hard,32,15,2944,601944.51
404,2017-W-WITF-EGY-27A-2017,20170925,Sharm El Sheikh $15K,Hard,32,15,2594,583237.13
405,2017-W-WITF-EGY-28A-2017,20171002,Sharm El Sheikh $15K,Hard,32,15,2811,591084.32
406,2017-W-WITF-EGY-29A-2017,20171009,Sharm El Sheikh $15K,Hard,32,15,4010,845819.0
407,2017-W-WITF-EGY-30A-2017,20171016,Sharm El Sheikh $15K,Hard,32,15,3943,742896.28
408,2017-W-WITF-EGY-31A-2017,20171023,Sharm El Sheikh $15K,Hard,32,15,2896,726605.05
409,2017-W-WITF-EGY-32A-2017,20171030,Sharm El Sheikh $15K,Hard,32,15,3383,647924.84
410,2017-W-WITF-EGY-33A-2017,20171106,Sharm El Sheikh $15K,Hard,32,15,2952,605850.88
411,2017-W-WITF-EGY-34A-2017,20171113,Sharm El Sheikh $15K,Hard,32,15,3504,798172.44
412,2017-W-WITF-EGY-35A-2017,20171120,Sharm El Sheikh $15K,Hard,32,15,3977,829386.77
413,2017-W-WITF-EGY-36A-2017,20171127,Cairo $15K,Clay,32,15,3666,577508.84
414,2017-W-WITF-EGY-37A-2017,20171204,Cairo $15K,Clay,32,15,3125,451832.08
415,2017-W-WITF-ESP-01A-2017,20170206,Manacor Mallorca $15K,Clay,32,15,3025,678723.17
416,2017-W-WITF-ESP-02A-2017,20170213,Manacor Mallorca $15K,Clay,32,15,4410,650773.33
417,2017-W-WITF-ESP-03A-2017,20170220,Palmanova Mallorca $15K,Clay,32,15,4639,1094372.11
418,2017-W-WITF-ESP-04A-2017,20170227,Palmanova Mallorca $15K,Clay,32,15,3230,494292.12
419,2017-W-WITF-ESP-05A-2017,20170501,Lleida $25K,Clay,32,25,2557,480643.29
420,2017-W-WITF-ESP-06A-2017,20170508,Monzon $25K,Hard,32,25,4647,838391.07
421,2017-W-WITF-ESP-07A-2017,20170515,La Bisbal $25K,Clay,32,25,3228,610969.95
422,2017-W-WITF-ESP-08A-2017,20170605,Madrid $15K,Clay,32,15,2590,503951.86
423,2017-W-WITF-ESP-09A-2017,20170612,Barcelona $60K,Clay,32,60,3424,737065.07
424,2017-W-WITF-ESP-10A-2017,20170703,Getxo $25K,Clay,32,25,3771,654959.4
425,2017-W-WITF-ESP-11A-2017,20170717,Don Benito Badajoz $15K,Carpet,32,15,3352,625470.0
426,2017-W-WITF-ESP-12A-2017,20170807,Las Palmas de Gran Canaria $15K,Clay,32,15,3886,805993.95
427,2017-W-WITF-ESP-13A-2017,20170814,Las Palmas de Gran Canaria $15K,Clay,32,15,3013,560214.66
428,2017-W-WITF-ESP-14A-2017,20170731,El Espinar Segovia $25K,Hard,32,25,3959,777509.02
429,2017-W-WITF-ESP-15A-2017,20170918,Madrid $15K,Hard,32,15,3602,911515.32
430,2017-W-WITF-ESP-16A-2017,20170925,Melilla $15K,Clay,32,15,4231,1094041.73
431,2017-W-WITF-ESP-17A-2017,20171002,TeldeLP De Gran Canaria $15K,Clay,29,15,2147,409350.59
432,2017-W-WITF-ESP-18A-2017,20171009,Seville $25K,Clay,32,25,2946,630612.25
433,2017-W-WITF-ESP-18B-2017,20171016,RibaRoja de Turia $15K,Clay,32,15,3553,603478.74
434,2017-W-WITF-ESP-19A-2017,20171030,Sant Cugat $25K,Clay,32,25,3259,725239.48
435,2017-W-WITF-ESP-20A-2017,20171106,Vinaros $15K,Clay,32,15,3222,749207.01
436,2017-W-WITF-ESP-21A-2017,20171113,Benicarlo $15K,Clay,32,15,4444,812494.47
437,2017-W-WITF-ESP-22A-2017,20171127,Castellon $15K,Clay,32,15,3218,585562.41
438,2017-W-WITF-ESP-23A-2017,20171204,Nules $25K,Clay,32,25,2598,492545.9
439,2017-W-WITF-ESP-24A-2017,20171120,Valencia $25K,Clay,32,25,3319,663498.75
440,2017-W-WITF-EST-01A-2017,20170724,Parnu $15K,Clay,32,15,3641,771722.76
441,2017-W-WITF-FIN-01A-2017,20170724,Tampere $15K,Clay,32,15,3052,642479.23
442,2017-W-WITF-FIN-02A-2017,20170731,Savitaipale $15K,Clay,32,15,2338,490042.49
443,2017-W-WITF-FIN-03A-2017,20171113,Helsinki $15K,Hard,32,15,2748,586611.71
444,2017-W-WITF-FRA-01A-2017,20170109,Fort de France Martinique $15K,Hard,32,15,2864,548733.97
445,2017-W-WITF-FRA-02A-2017,20170116,Petit Bourg Guadeloupe $15K,Hard,32,15,2002,393239.14
446,2017-W-WITF-FRA-03A-2017,20170123,Saint Martin Guadeloupe $15K,Hard,32,15,3042,402790.96
447,2017-W-WITF-FRA-04A-2017,20170130,Grenoble $25K,Hard,32,25,2483,463192.96
448,2017-W-WITF-FRA-04B-2017,20170227,Macon $15K,Hard,32,15,4055,934493.62
449,2017-W-WITF-FRA-05A-2017,20170123,Andrezieux Boutheon $60K,Hard,32,60,2553,531090.24
450,2017-W-WITF-FRA-06A-2017,20170313,Gonesse $15K,Clay,32,15,4057,537999.13
451,2017-W-WITF-FRA-07A-2017,20170320,Le Havre $15K,Clay,32,15,3540,589448.36
452,2017-W-WITF-FRA-08A-2017,20170327,Croissy Beaubourg $60K,Hard,32,60,4395,904497.47
453,2017-W-WITF-FRA-09A-2017,20170306,Amiens $15K,Clay,32,15,4751,767793.76
454,2017-W-WITF-FRA-10A-2017,20170403,Dijon $15K,Hard,32,15,3513,728647.49
455,2017-W-WITF-FRA-11A-2017,20170508,Cagnes Sur Mer $100K,Clay,32,100,3232,573737.03
456,2017-W-WITF-FRA-12A-2017,20170515,Saint Gaudens $60K,Clay,32,60,2663,530010.76
457,2017-W-WITF-FRA-13A-2017,20170605,Marseille $100K,Clay,32,100,3491,572124.25
458,2017-W-WITF-FRA-14A-2017,20170619,Montpellier $25K,Clay,32,25,3038,660825.67
459,2017-W-WITF-FRA-15A-2017,20170626,Perigueux $25K,Clay,32,25,2553,486860.82
460,2017-W-WITF-FRA-16A-2017,20170710,Contrexeville $100K,Clay,32,100,4530,1053305.02
461,2017-W-WITF-FRA-17A-2017,20170911,Biarritz $80K,Clay,32,80,1706,401007.72
462,2017-W-WITF-FRA-18A-2017,20170918,Saint Malo $60K,Clay,32,60,3120,545157.07
463,2017-W-WITF-FRA-19A-2017,20170703,Denain $25K,Clay,32,25,3395,562613.09
464,2017-W-WITF-FRA-20A-2017,20170724,Les Contamines Montjoie $15K,Hard,32,15,2237,408592.56
465,2017-W-WITF-FRA-21A-2017,20171023,Poitiers $100K,Hard,32,100,2894,516201.6
466,2017-W-WITF-FRA-22A-2017,20171030,Nantes $25K,Hard,32,25,2726,480212.85
467,2017-W-WITF-FRA-23A-2017,20170925,Clermont Ferrand $25K,Hard,32,25,3131,758698.65
468,2017-W-WITF-FRA-24A-2017,20171009,Cherboug en Cotentin $25K,Hard,32,25,3838,691888.82
469,2017-W-WITF-FRA-25A-2017,20171016,Joue Les Tours $25K,Hard,32,25,3261,638295.75
470,2017-W-WITF-GBR-01A-2017,20170130,Glasgow $15K,Hard,32,15,3963,924773.07
471,2017-W-WITF-GBR-06A-2017,20170206,Edgbaston $15K,Hard,32,15,3579,551582.73
472,2017-W-WITF-GBR-07A-2017,20170213,Wirral $15K,Hard,32,15,2754,578933.71
473,2017-W-WITF-GBR-08A-2017,20170605,Surbiton $100K,Grass,32,100,3348,777140.66
474,2017-W-WITF-GBR-09A-2017,20170612,Manchester $100K,Grass,32,100,3388,805983.7
475,2017-W-WITF-GBR-10A-2017,20170619,Ilkley $100K,Grass,32,100,3769,780766.57
476,2017-W-WITF-GBR-11A-2017,20170626,Southsea 16 Main Draw Friday Final No Qualifying $10000K,Grass,16,100,1757,406762.89
477,2017-W-WITF-GBR-12A-2017,20170731,Woking $25K,Hard,32,25,3190,675930.25
478,2017-W-WITF-GBR-13A-2017,20170807,Chiswick $25K,Hard,32,25,3177,604674.91
479,2017-W-WITF-GBR-14A-2017,20171023,Wirral $15K,Hard,32,15,3433,659181.85
480,2017-W-WITF-GBR-15A-2017,20171030,Sunderland $15K,Hard,32,15,3046,702244.48
481,2017-W-WITF-GBR-16A-2017,20171106,Shrewsbury $25K,Hard,32,25,3577,718060.65
482,2017-W-WITF-GEO-01A-2017,20170710,Telavi $15K,Clay,32,15,2749,520487.74
483,2017-W-WITF-GEO-03A-2017,20170911,Batumi $25K,Hard,32,25,2626,572805.15
484,2017-W-WITF-GER-01A-2017,20170116,Stuttgart Stammheim $15K,Hard,32,15,2631,530418.99
485,2017-W-WITF-GER-02A-2017,20170213,Altenkirchen $25K,Carpet,32,25,2665,519081.74
486,2017-W-WITF-GER-03A-2017,20170501,Wiesbaden $25K,Clay,32,25,2248,485638.54
487,2017-W-WITF-GER-04A-2017,20170605,Essen $25K,Clay,32,25,4214,905864.88
488,2017-W-WITF-GER-05A-2017,20170626,Stuttgart Vaihingen $25K,Clay,32,25,2333,454991.48
489,2017-W-WITF-GER-06A-2017,20170619,Kaltenkirchen $15K,Clay,32,15,3395,882065.28
490,2017-W-WITF-GER-07A-2017,20170807,Hechingen $60K,Clay,32,60,2892,508747.66
491,2017-W-WITF-GER-08A-2017,20170710,Versmold $60K,Clay,32,60,3249,428142.19
492,2017-W-WITF-GER-09A-2017,20170703,Darmstadt $25K,Clay,32,25,2442,516106.52
493,2017-W-WITF-GER-10A-2017,20170717,Aschaffenburg $25K,Clay,32,25,3596,898111.19
494,2017-W-WITF-GER-11A-2017,20170724,Horb $25K,Clay,32,25,3534,867427.47
495,2017-W-WITF-GER-12A-2017,20170731,Bad Saulgau $25K,Clay,32,25,1709,352670.46
496,2017-W-WITF-GER-13A-2017,20170814,Leipzig $25K,Clay,32,25,3076,519375.27
497,2017-W-WITF-GER-14A-2017,20170821,Braunschweig $25K,Clay,32,25,2446,585331.39
498,2017-W-WITF-GER-15A-2017,20170904,Badenweiler $15K,Clay,32,15,3151,563408.04
499,2017-W-WITF-GRE-01A-2017,20170306,Heraklion $15K,Clay,32,15,2419,482758.53
500,2017-W-WITF-GRE-02A-2017,20170313,Heraklion $15K,Clay,32,15,4073,782162.52
501,2017-W-WITF-GRE-03A-2017,20170320,Heraklion $15K,Clay,32,15,3386,557638.77
502,2017-W-WITF-GRE-04A-2017,20170327,Heraklion $15K,Clay,32,15,2890,649084.99
503,2017-W-WITF-GRE-05A-2017,20170403,Heraklion $15K,Clay,32,15,3156,517312.51
504,2017-W-WITF-GRE-06A-2017,20171023,Heraklion $15K,Clay,32,15,5174,1179971.59
505,2017-W-WITF-GRE-07A-2017,20171030,Heraklion $15K,Clay,32,15,3523,562881.38
506,2017-W-WITF-GRE-08A-2017,20171106,Heraklion $15K,Clay,32,15,3086,522606.93
507,2017-W-WITF-GRE-09A-2017,20171113,Heraklion $15K,Clay,32,15,2134,506507.45
508,2017-W-WITF-GRE-10A-2017,20171120,Heraklion $15K,Clay,32,15,2437,500597.65
509,2017-W-WITF-HKG-01A-2017,20170102,Hong Kong $25K,Hard,32,25,3317,720057.29
510,2017-W-WITF-HKG-06A-2017,20170724,Hong Kong $15K,Hard,32,15,4346,876895.95
511,2017-W-WITF-HUN-01A-2017,20170501,Gyor $15K,Clay,32,15,3147,680973.21
512,2017-W-WITF-HUN-02A-2017,20170508,Dunakeszi $25K,Clay,32,25,3043,565149.98
513,2017-W-WITF-HUN-03A-2017,20170612,Hodmezovasarhely $60K,Clay,32,60,3005,573165.05
514,2017-W-WITF-HUN-04A-2017,20170619,Baja $25K,Clay,32,25,2745,458868.0
515,2017-W-WITF-HUN-05A-2017,20170710,Budapest $100K,Clay,32,100,2483,466776.08
516,2017-W-WITF-HUN-06A-2017,20170821,Hodmezovasarhely $25K,Clay,32,25,3322,896067.83
517,2017-W-WITF-HUN-07A-2017,20170828,Dunakeszi $60K,Clay,32,60,4142,959584.47
518,2017-W-WITF-HUN-08A-2017,20170904,Balatonboglar $25K,Clay,32,25,3140,704247.93
519,2017-W-WITF-HUN-09A-2017,20170911,Szekesfehervar $15K,Clay,32,15,3387,576019.31
520,2017-W-WITF-IND-01A-2017,20170227,Gwalior $15K,Hard,32,15,3395,713630.03
521,2017-W-WITF-IND-02A-2017,20170605,Aurangabad $15K,Clay,32,15,2744,716934.83
522,2017-W-WITF-IND-03A-2017,20171106,Pune $25K,Hard,32,25,2926,582211.64
523,2017-W-WITF-IND-04A-2017,20171204,Solapur $15K,Hard,32,15,3809,768366.86
524,2017-W-WITF-IND-07A-2017,20171127,Indore $15K,Hard,32,15,3236,560839.65
525,2017-W-WITF-IRL-01A-2017,20170724,Dublin $15K,Carpet,32,15,3043,597038.74
526,2017-W-WITF-ISR-01A-2017,20170501,Akko $15K,Hard,32,15,3077,619881.28
527,2017-W-WITF-ISR-02A-2017,20170626,Tel Aviv $15K,Hard,32,15,3529,870988.5
528,2017-W-WITF-ISR-03A-2017,20170619,Herzlia $15K,Hard,32,15,2775,601265.1
529,2017-W-WITF-ITA-01A-2017,20170320,Santa Margherita Di Pula $25K,Clay,32,25,3181,908007.63
530,2017-W-WITF-ITA-01B-2017,20170213,Bergamo $15K,Clay,32,15,3287,692431.23
531,2017-W-WITF-ITA-02A-2017,20170327,Santa Margherita Di Pula $25K,Clay,32,25,3054,611211.78
532,2017-W-WITF-ITA-03A-2017,20170306,Solarino $15K,Carpet,32,15,3817,958252.38
533,2017-W-WITF-ITA-04A-2017,20170313,Solarino $15K,Carpet,32,15,2830,526796.51
534,2017-W-WITF-ITA-05A-2017,20170403,Santa Margherita Di Pula $25K,Clay,32,25,4595,1128234.38
535,2017-W-WITF-ITA-07A-2017,20170417,Santa Margherita Di Pula $25K,Clay,32,25,3172,706608.26
536,2017-W-WITF-ITA-08A-2017,20170424,Santa Margherita Di Pula $25K,Clay,32,25,4118,778730.92
537,2017-W-WITF-ITA-09A-2017,20170501,Santa Margherita Di Pula $15K,Clay,32,15,2927,661470.5
538,2017-W-WITF-ITA-10A-2017,20170508,Rome $25K,Clay,32,25,3308,631689.95
539,2017-W-WITF-ITA-11A-2017,20170522,Caserta $25K,Clay,32,25,2884,636417.84
540,2017-W-WITF-ITA-12A-2017,20170529,Grado $25K,Clay,32,25,4371,952953.63
541,2017-W-WITF-ITA-13A-2017,20170605,Brescia $60K,Clay,32,60,3057,582236.56
542,2017-W-WITF-ITA-14A-2017,20170612,Padova $25K,Clay,32,25,3105,619760.35
543,2017-W-WITF-ITA-15A-2017,20170619,Sassuolo $15K,Clay,32,15,2725,566086.97
544,2017-W-WITF-ITA-16A-2017,20170626,Tarvisio $15K,Clay,32,15,3086,570829.76
545,2017-W-WITF-ITA-17A-2017,20170703,Rome $60K,Clay,32,60,2648,486648.41
546,2017-W-WITF-ITA-18A-2017,20170710,Torino $25K,Clay,32,25,2619,530954.42
547,2017-W-WITF-ITA-19A-2017,20170717,Imola $25K,Carpet,32,25,3278,618990.7
548,2017-W-WITF-ITA-20A-2017,20170724,Schio $15K,Clay,32,15,4023,1003027.95
549,2017-W-WITF-ITA-22A-2017,20170814,Cuneo $15K,Clay,32,15,2716,561025.7
550,2017-W-WITF-ITA-23A-2017,20170821,Sezze $15K,Clay,32,15,3064,526737.31
551,2017-W-WITF-ITA-24A-2017,20170828,Bagnatica $25K,Clay,32,25,3534,683937.72
552,2017-W-WITF-ITA-25A-2017,20170904,Trieste $15K,Clay,32,15,2948,744530.87
